,Area,Year,Item,Element Code,Unit,value
519169,South-eastern Asia,2018-01-01,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,ha,16895.0
519172,South-eastern Asia,2018-01-01,Areca nuts,5312,ha,207252.0
519175,South-eastern Asia,2018-01-01,Asparagus,5312,ha,1910.0
519179,South-eastern Asia,2018-01-01,Avocados,5312,ha,51850.0
519182,South-eastern Asia,2018-01-01,Bananas,5312,ha,578581.0
519185,South-eastern Asia,2018-01-01,Barley,5312,ha,55722.0
519188,South-eastern Asia,2018-01-01,"Beans, dry",5312,ha,3488836.0
519193,South-eastern Asia,2018-01-01,"Broad beans and horse beans, green",5312,ha,519.0
519200,South-eastern Asia,2018-01-01,Cabbages,5312,ha,125863.0
519203,South-eastern Asia,2018-01-01,Canary seed,5312,ha,92566.0
519206,South-eastern Asia,2018-01-01,Carrots and turnips,5312,ha,42785.0
519209,South-eastern Asia,2018-01-01,"Cashew nuts, in shell",5312,ha,841479.0
519212,South-eastern Asia,2018-01-01,"Cassava, fresh",5312,ha,3164959.0
519215,South-eastern Asia,2018-01-01,Castor oil seeds,5312,ha,41067.0
519222,South-eastern Asia,2018-01-01,Cauliflowers and broccoli,5312,ha,22295.0
519225,South-eastern Asia,2018-01-01,Cereals n.e.c.,5312,ha,115403.0
519229,South-eastern Asia,2018-01-01,"Chick peas, dry",5312,ha,382578.0
519233,South-eastern Asia,2018-01-01,Chicory roots,5312,ha,561.0
519236,South-eastern Asia,2018-01-01,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5312,ha,281536.0
519239,South-eastern Asia,2018-01-01,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5312,ha,330228.0
519242,South-eastern Asia,2018-01-01,"Cinnamon and cinnamon-tree flowers, raw",5312,ha,197943.0
519245,South-eastern Asia,2018-01-01,"Cloves (whole stems), raw",5312,ha,570020.0
519248,South-eastern Asia,2018-01-01,Cocoa beans,5312,ha,1655573.0
519252,South-eastern Asia,2018-01-01,"Coconuts, in shell",5312,ha,6854714.0
519255,South-eastern Asia,2018-01-01,"Coffee, green",5312,ha,2150277.0
519259,South-eastern Asia,2018-01-01,"Corn, all",5312,ha,11483470.0
519265,South-eastern Asia,2018-01-01,"Cow peas, dry",5312,ha,126095.0
519269,South-eastern Asia,2018-01-01,Cucumbers and gherkins,5312,ha,65060.0
519283,South-eastern Asia,2018-01-01,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",5312,ha,227726.0
519288,South-eastern Asia,2018-01-01,"Fibre Crops, Fibre Equivalent",5312,ha,560645.0
519292,South-eastern Asia,2018-01-01,"Ginger, raw",5312,ha,24820.0
519298,South-eastern Asia,2018-01-01,Grapes,5312,ha,6437.0
519301,South-eastern Asia,2018-01-01,Green garlic,5312,ha,49152.0
519306,South-eastern Asia,2018-01-01,"Groundnuts, excluding shelled",5312,ha,1678076.0
519313,South-eastern Asia,2018-01-01,"Jute, raw or retted",5312,ha,489.0
519317,South-eastern Asia,2018-01-01,Kapok fruit,5312,ha,185049.0
519321,South-eastern Asia,2018-01-01,Lemons and limes,5312,ha,21129.0
519324,South-eastern Asia,2018-01-01,"Lentils, dry",5312,ha,1137.0
519327,South-eastern Asia,2018-01-01,Lettuce and chicory,5312,ha,6880.0
519330,South-eastern Asia,2018-01-01,"Mangoes, guavas and mangosteens",5312,ha,750277.0
519334,South-eastern Asia,2018-01-01,Millet,5312,ha,176386.0
519340,South-eastern Asia,2018-01-01,Mustard seed,5312,ha,45723.0
519344,South-eastern Asia,2018-01-01,"Nutmeg, mace, cardamoms, raw",5312,ha,237904.0
519350,South-eastern Asia,2018-01-01,Oil palm fruit,5312,ha,20469309.0
519353,South-eastern Asia,2018-01-01,Okra,5312,ha,7713.0
519356,South-eastern Asia,2018-01-01,"Onions and shallots, dry (excluding dehydrated)",5312,ha,343554.0
519359,South-eastern Asia,2018-01-01,"Onions and shallots, green",5312,ha,12368.0
519362,South-eastern Asia,2018-01-01,Oranges,5312,ha,170811.0
519367,South-eastern Asia,2018-01-01,Papayas,5312,ha,33503.0
519370,South-eastern Asia,2018-01-01,"Peas, dry",5312,ha,46220.0
519373,South-eastern Asia,2018-01-01,"Peas, green",5312,ha,1834.0
519376,South-eastern Asia,2018-01-01,"Pepper (Piper spp.), raw",5312,ha,304599.0
519380,South-eastern Asia,2018-01-01,"Pigeon peas, dry",5312,ha,444892.0
519383,South-eastern Asia,2018-01-01,Pineapples,5312,ha,234043.0
519386,South-eastern Asia,2018-01-01,Plantains and cooking bananas,5312,ha,363541.0
519389,South-eastern Asia,2018-01-01,Pomelos and grapefruits,5312,ha,111276.0
519392,South-eastern Asia,2018-01-01,Potatoes,5312,ha,140062.0
519396,South-eastern Asia,2018-01-01,"Pumpkins, squash and gourds",5312,ha,34766.0
519399,South-eastern Asia,2018-01-01,"Ramie, raw or retted",5312,ha,694.0
519416,South-eastern Asia,2018-01-01,Rice,5312,ha,46320662.0
519419,South-eastern Asia,2018-01-01,"Seed cotton, unginned",5312,ha,202927.0
519422,South-eastern Asia,2018-01-01,Sesame seed,5312,ha,1618882.0
519431,South-eastern Asia,2018-01-01,"Sisal, raw",5312,ha,355.0
519434,South-eastern Asia,2018-01-01,Sorghum,5312,ha,193563.0
519438,South-eastern Asia,2018-01-01,Soya beans,5312,ha,1051216.0
519441,South-eastern Asia,2018-01-01,Spinach,5312,ha,46006.0
519444,South-eastern Asia,2018-01-01,Strawberries,5312,ha,138.0
519447,South-eastern Asia,2018-01-01,String beans,5312,ha,13907.0
519450,South-eastern Asia,2018-01-01,Sugar cane,5312,ha,3226380.0
519453,South-eastern Asia,2018-01-01,Sunflower seed,5312,ha,288141.0
519457,South-eastern Asia,2018-01-01,Sweet potatoes,5312,ha,319883.0
519462,South-eastern Asia,2018-01-01,"Tangerines, mandarins, clementines",5312,ha,25845.0
519465,South-eastern Asia,2018-01-01,Taro,5312,ha,37420.0
519468,South-eastern Asia,2018-01-01,Tea leaves,5312,ha,340146.0
519471,South-eastern Asia,2018-01-01,Tomatoes,5312,ha,78425.0
519475,South-eastern Asia,2018-01-01,Unmanufactured tobacco,5312,ha,293950.0
519478,South-eastern Asia,2018-01-01,"Vanilla, raw",5312,ha,11521.0
519481,South-eastern Asia,2018-01-01,Watermelons,5312,ha,119218.0
519484,South-eastern Asia,2018-01-01,Wheat,5312,ha,63211.0
519489,South-eastern Asia,2018-01-01,Yams,5312,ha,2446.0
519493,South-eastern Asia,2019-01-01,"Abaca, manila hemp, raw",5312,ha,142186.0
519496,South-eastern Asia,2019-01-01,"Agave fibres, raw, n.e.c.",5312,ha,4023.0
519499,South-eastern Asia,2019-01-01,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,ha,22700.0
519502,South-eastern Asia,2019-01-01,Areca nuts,5312,ha,245887.0
519505,South-eastern Asia,2019-01-01,Asparagus,5312,ha,1545.0
519509,South-eastern Asia,2019-01-01,Avocados,5312,ha,50320.0
519512,South-eastern Asia,2019-01-01,Bananas,5312,ha,614236.0
519515,South-eastern Asia,2019-01-01,Barley,5312,ha,62113.0
519518,South-eastern Asia,2019-01-01,"Beans, dry",5312,ha,3449164.0
519523,South-eastern Asia,2019-01-01,"Broad beans and horse beans, green",5312,ha,519.0
519530,South-eastern Asia,2019-01-01,Cabbages,5312,ha,125664.0
519533,South-eastern Asia,2019-01-01,Canary seed,5312,ha,93904.0
519536,South-eastern Asia,2019-01-01,Carrots and turnips,5312,ha,46804.0
519539,South-eastern Asia,2019-01-01,"Cashew nuts, in shell",5312,ha,819179.0
519542,South-eastern Asia,2019-01-01,"Cassava, fresh",5312,ha,3233614.0
519545,South-eastern Asia,2019-01-01,Castor oil seeds,5312,ha,40931.0
519552,South-eastern Asia,2019-01-01,Cauliflowers and broccoli,5312,ha,24865.0
519555,South-eastern Asia,2019-01-01,Cereals n.e.c.,5312,ha,113598.0
519559,South-eastern Asia,2019-01-01,"Chick peas, dry",5312,ha,379607.0
519563,South-eastern Asia,2019-01-01,Chicory roots,5312,ha,548.0
519566,South-eastern Asia,2019-01-01,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5312,ha,282838.0
519569,South-eastern Asia,2019-01-01,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5312,ha,320519.0
519572,South-eastern Asia,2019-01-01,"Cinnamon and cinnamon-tree flowers, raw",5312,ha,205075.0
519575,South-eastern Asia,2019-01-01,"Cloves (whole stems), raw",5312,ha,574839.0
519578,South-eastern Asia,2019-01-01,Cocoa beans,5312,ha,1605021.0
519582,South-eastern Asia,2019-01-01,"Coconuts, in shell",5312,ha,6877778.0
519585,South-eastern Asia,2019-01-01,"Coffee, green",5312,ha,2146077.0
519589,South-eastern Asia,2019-01-01,"Corn, all",5312,ha,9170144.0
519595,South-eastern Asia,2019-01-01,"Cow peas, dry",5312,ha,122885.0
519599,South-eastern Asia,2019-01-01,Cucumbers and gherkins,5312,ha,65383.0
519613,South-eastern Asia,2019-01-01,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",5312,ha,220804.0
519618,South-eastern Asia,2019-01-01,"Fibre Crops, Fibre Equivalent",5312,ha,528179.0
519622,South-eastern Asia,2019-01-01,"Ginger, raw",5312,ha,22949.0
519628,South-eastern Asia,2019-01-01,Grapes,5312,ha,6294.0
519631,South-eastern Asia,2019-01-01,Green garlic,5312,ha,56461.0
519636,South-eastern Asia,2019-01-01,"Groundnuts, excluding shelled",5312,ha,1709951.0
519643,South-eastern Asia,2019-01-01,"Jute, raw or retted",5312,ha,390.0
519647,South-eastern Asia,2019-01-01,Kapok fruit,5312,ha,183120.0
519651,South-eastern Asia,2019-01-01,Lemons and limes,5312,ha,20760.0
519654,South-eastern Asia,2019-01-01,"Lentils, dry",5312,ha,1084.0
519657,South-eastern Asia,2019-01-01,Lettuce and chicory,5312,ha,6985.0
519660,South-eastern Asia,2019-01-01,"Mangoes, guavas and mangosteens",5312,ha,776704.0
519664,South-eastern Asia,2019-01-01,Millet,5312,ha,162119.0
519670,South-eastern Asia,2019-01-01,Mustard seed,5312,ha,44855.0
519674,South-eastern Asia,2019-01-01,"Nutmeg, mace, cardamoms, raw",5312,ha,249932.0
519680,South-eastern Asia,2019-01-01,Oil palm fruit,5312,ha,20683385.0
519683,South-eastern Asia,2019-01-01,Okra,5312,ha,8317.0
519686,South-eastern Asia,2019-01-01,"Onions and shallots, dry (excluding dehydrated)",5312,ha,349458.0
519689,South-eastern Asia,2019-01-01,"Onions and shallots, green",5312,ha,11448.0
519692,South-eastern Asia,2019-01-01,Oranges,5312,ha,182207.0
519697,South-eastern Asia,2019-01-01,Papayas,5312,ha,35310.0
519700,South-eastern Asia,2019-01-01,"Peas, dry",5312,ha,45447.0
519703,South-eastern Asia,2019-01-01,"Peas, green",5312,ha,1895.0
519706,South-eastern Asia,2019-01-01,"Pepper (Piper spp.), raw",5312,ha,310768.0
519710,South-eastern Asia,2019-01-01,"Pigeon peas, dry",5312,ha,442229.0
519713,South-eastern Asia,2019-01-01,Pineapples,5312,ha,218673.0
519716,South-eastern Asia,2019-01-01,Plantains and cooking bananas,5312,ha,365683.0
519719,South-eastern Asia,2019-01-01,Pomelos and grapefruits,5312,ha,90520.0
519722,South-eastern Asia,2019-01-01,Potatoes,5312,ha,137109.0
519726,South-eastern Asia,2019-01-01,"Pumpkins, squash and gourds",5312,ha,34134.0
519729,South-eastern Asia,2019-01-01,"Ramie, raw or retted",5312,ha,685.0
519746,South-eastern Asia,2019-01-01,Rice,5312,ha,44324094.0
519749,South-eastern Asia,2019-01-01,"Seed cotton, unginned",5312,ha,174197.0
519752,South-eastern Asia,2019-01-01,Sesame seed,5312,ha,1628394.0
519761,South-eastern Asia,2019-01-01,"Sisal, raw",5312,ha,355.0
519764,South-eastern Asia,2019-01-01,Sorghum,5312,ha,179640.0
519768,South-eastern Asia,2019-01-01,Soya beans,5312,ha,617580.0
519771,South-eastern Asia,2019-01-01,Spinach,5312,ha,46177.0
519774,South-eastern Asia,2019-01-01,Strawberries,5312,ha,145.0
519777,South-eastern Asia,2019-01-01,String beans,5312,ha,13915.0
519780,South-eastern Asia,2019-01-01,Sugar cane,5312,ha,3169894.0
519783,South-eastern Asia,2019-01-01,Sunflower seed,5312,ha,282698.0
519787,South-eastern Asia,2019-01-01,Sweet potatoes,5312,ha,300513.0
519792,South-eastern Asia,2019-01-01,"Tangerines, mandarins, clementines",5312,ha,25540.0
519795,South-eastern Asia,2019-01-01,Taro,5312,ha,34389.0
519798,South-eastern Asia,2019-01-01,Tea leaves,5312,ha,334341.0
519801,South-eastern Asia,2019-01-01,Tomatoes,5312,ha,80420.0
519805,South-eastern Asia,2019-01-01,Unmanufactured tobacco,5312,ha,326676.0
519808,South-eastern Asia,2019-01-01,"Vanilla, raw",5312,ha,9532.0
519811,South-eastern Asia,2019-01-01,Watermelons,5312,ha,124746.0
519814,South-eastern Asia,2019-01-01,Wheat,5312,ha,60109.0
519819,South-eastern Asia,2019-01-01,Yams,5312,ha,2447.0
519823,South-eastern Asia,2020-01-01,"Abaca, manila hemp, raw",5312,ha,142749.0
519826,South-eastern Asia,2020-01-01,"Agave fibres, raw, n.e.c.",5312,ha,4032.0
519829,South-eastern Asia,2020-01-01,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,ha,22700.0
519832,South-eastern Asia,2020-01-01,Areca nuts,5312,ha,246885.0
519835,South-eastern Asia,2020-01-01,Asparagus,5312,ha,1395.0
519839,South-eastern Asia,2020-01-01,Avocados,5312,ha,64507.0
519842,South-eastern Asia,2020-01-01,Bananas,5312,ha,681570.0
519845,South-eastern Asia,2020-01-01,Barley,5312,ha,68818.0
519848,South-eastern Asia,2020-01-01,"Beans, dry",5312,ha,3419982.0
519853,South-eastern Asia,2020-01-01,"Broad beans and horse beans, green",5312,ha,520.0
519860,South-eastern Asia,2020-01-01,Cabbages,5312,ha,125626.0
519863,South-eastern Asia,2020-01-01,Canary seed,5312,ha,94592.0
519866,South-eastern Asia,2020-01-01,Carrots and turnips,5312,ha,44841.0
519869,South-eastern Asia,2020-01-01,"Cashew nuts, in shell",5312,ha,814783.0
519872,South-eastern Asia,2020-01-01,"Cassava, fresh",5312,ha,3282452.0
519875,South-eastern Asia,2020-01-01,Castor oil seeds,5312,ha,41941.0
519882,South-eastern Asia,2020-01-01,Cauliflowers and broccoli,5312,ha,26403.0
519885,South-eastern Asia,2020-01-01,Cereals n.e.c.,5312,ha,114086.0
519889,South-eastern Asia,2020-01-01,"Chick peas, dry",5312,ha,361166.0
519893,South-eastern Asia,2020-01-01,Chicory roots,5312,ha,551.0
519896,South-eastern Asia,2020-01-01,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5312,ha,276974.0
519899,South-eastern Asia,2020-01-01,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5312,ha,335199.0
519902,South-eastern Asia,2020-01-01,"Cinnamon and cinnamon-tree flowers, raw",5312,ha,210813.0
519905,South-eastern Asia,2020-01-01,"Cloves (whole stems), raw",5312,ha,576779.0
519908,South-eastern Asia,2020-01-01,Cocoa beans,5312,ha,1551934.0
519912,South-eastern Asia,2020-01-01,"Coconuts, in shell",5312,ha,6860472.0
519915,South-eastern Asia,2020-01-01,"Coffee, green",5312,ha,2162616.0
519919,South-eastern Asia,2020-01-01,"Corn, all",5312,ha,9939921.0
519925,South-eastern Asia,2020-01-01,"Cow peas, dry",5312,ha,122412.0
519929,South-eastern Asia,2020-01-01,Cucumbers and gherkins,5312,ha,67349.0
519943,South-eastern Asia,2020-01-01,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",5312,ha,227658.0
519948,South-eastern Asia,2020-01-01,"Fibre Crops, Fibre Equivalent",5312,ha,517138.0
519952,South-eastern Asia,2020-01-01,"Ginger, raw",5312,ha,22459.0
519958,South-eastern Asia,2020-01-01,Grapes,5312,ha,6273.0
519961,South-eastern Asia,2020-01-01,Green garlic,5312,ha,54849.0
519966,South-eastern Asia,2020-01-01,"Groundnuts, excluding shelled",5312,ha,1739076.0
519973,South-eastern Asia,2020-01-01,"Jute, raw or retted",5312,ha,353.0
519977,South-eastern Asia,2020-01-01,Kapok fruit,5312,ha,183292.0
519981,South-eastern Asia,2020-01-01,Lemons and limes,5312,ha,20044.0
519984,South-eastern Asia,2020-01-01,"Lentils, dry",5312,ha,1041.0
519987,South-eastern Asia,2020-01-01,Lettuce and chicory,5312,ha,7346.0
519990,South-eastern Asia,2020-01-01,"Mangoes, guavas and mangosteens",5312,ha,804083.0
519994,South-eastern Asia,2020-01-01,Millet,5312,ha,161846.0
520000,South-eastern Asia,2020-01-01,Mustard seed,5312,ha,41647.0
520004,South-eastern Asia,2020-01-01,"Nutmeg, mace, cardamoms, raw",5312,ha,254069.0
520010,South-eastern Asia,2020-01-01,Oil palm fruit,5312,ha,20868981.0
520013,South-eastern Asia,2020-01-01,Okra,5312,ha,8207.0
520016,South-eastern Asia,2020-01-01,"Onions and shallots, dry (excluding dehydrated)",5312,ha,379806.0
520019,South-eastern Asia,2020-01-01,"Onions and shallots, green",5312,ha,9980.0
520022,South-eastern Asia,2020-01-01,Oranges,5312,ha,189755.0
520027,South-eastern Asia,2020-01-01,Papayas,5312,ha,35588.0
520030,South-eastern Asia,2020-01-01,"Peas, dry",5312,ha,45038.0
520033,South-eastern Asia,2020-01-01,"Peas, green",5312,ha,1868.0
520036,South-eastern Asia,2020-01-01,"Pepper (Piper spp.), raw",5312,ha,314808.0
520040,South-eastern Asia,2020-01-01,"Pigeon peas, dry",5312,ha,430270.0
520043,South-eastern Asia,2020-01-01,Pineapples,5312,ha,211874.0
520046,South-eastern Asia,2020-01-01,Plantains and cooking bananas,5312,ha,371498.0
520049,South-eastern Asia,2020-01-01,Pomelos and grapefruits,5312,ha,96537.0
520052,South-eastern Asia,2020-01-01,Potatoes,5312,ha,129986.0
520056,South-eastern Asia,2020-01-01,"Pumpkins, squash and gourds",5312,ha,34068.0
520059,South-eastern Asia,2020-01-01,"Ramie, raw or retted",5312,ha,689.0
520076,South-eastern Asia,2020-01-01,Rice,5312,ha,44739304.0
520079,South-eastern Asia,2020-01-01,"Seed cotton, unginned",5312,ha,162559.0
520082,South-eastern Asia,2020-01-01,Sesame seed,5312,ha,1572884.0
520091,South-eastern Asia,2020-01-01,"Sisal, raw",5312,ha,353.0
520094,South-eastern Asia,2020-01-01,Sorghum,5312,ha,233015.0
520098,South-eastern Asia,2020-01-01,Soya beans,5312,ha,493864.0
520101,South-eastern Asia,2020-01-01,Spinach,5312,ha,47593.0
520104,South-eastern Asia,2020-01-01,Strawberries,5312,ha,165.0
520107,South-eastern Asia,2020-01-01,String beans,5312,ha,13912.0
520110,South-eastern Asia,2020-01-01,Sugar cane,5312,ha,3134086.0
520113,South-eastern Asia,2020-01-01,Sunflower seed,5312,ha,270610.0
520117,South-eastern Asia,2020-01-01,Sweet potatoes,5312,ha,290273.0
520122,South-eastern Asia,2020-01-01,"Tangerines, mandarins, clementines",5312,ha,25498.0
520125,South-eastern Asia,2020-01-01,Taro,5312,ha,36046.0
520128,South-eastern Asia,2020-01-01,Tea leaves,5312,ha,336580.0
520131,South-eastern Asia,2020-01-01,Tomatoes,5312,ha,82842.0
520135,South-eastern Asia,2020-01-01,Unmanufactured tobacco,5312,ha,312093.0
520138,South-eastern Asia,2020-01-01,"Vanilla, raw",5312,ha,9291.0
520141,South-eastern Asia,2020-01-01,Watermelons,5312,ha,128729.0
520144,South-eastern Asia,2020-01-01,Wheat,5312,ha,57835.0
520149,South-eastern Asia,2020-01-01,Yams,5312,ha,2447.0
520153,South-eastern Asia,2021-01-01,"Abaca, manila hemp, raw",5312,ha,143322.0
520156,South-eastern Asia,2021-01-01,"Agave fibres, raw, n.e.c.",5312,ha,4035.0
520159,South-eastern Asia,2021-01-01,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,ha,25817.0
520162,South-eastern Asia,2021-01-01,Areca nuts,5312,ha,244872.0
520165,South-eastern Asia,2021-01-01,Asparagus,5312,ha,1270.0
520169,South-eastern Asia,2021-01-01,Avocados,5312,ha,72790.0
520172,South-eastern Asia,2021-01-01,Bananas,5312,ha,660441.0
520175,South-eastern Asia,2021-01-01,Barley,5312,ha,71601.0
520178,South-eastern Asia,2021-01-01,"Beans, dry",5312,ha,3216386.0
520183,South-eastern Asia,2021-01-01,"Broad beans and horse beans, green",5312,ha,519.0
520189,South-eastern Asia,2021-01-01,Cabbages,5312,ha,123535.0
520192,South-eastern Asia,2021-01-01,Canary seed,5312,ha,95494.0
520195,South-eastern Asia,2021-01-01,Carrots and turnips,5312,ha,42426.0
520198,South-eastern Asia,2021-01-01,"Cashew nuts, in shell",5312,ha,827087.0
520201,South-eastern Asia,2021-01-01,"Cassava, fresh",5312,ha,3286048.0
520204,South-eastern Asia,2021-01-01,Castor oil seeds,5312,ha,40991.0
520211,South-eastern Asia,2021-01-01,Cauliflowers and broccoli,5312,ha,26132.0
520214,South-eastern Asia,2021-01-01,Cereals n.e.c.,5312,ha,114362.0
520217,South-eastern Asia,2021-01-01,"Chick peas, dry",5312,ha,344370.0
520221,South-eastern Asia,2021-01-01,Chicory roots,5312,ha,554.0
520224,South-eastern Asia,2021-01-01,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5312,ha,274065.0
520227,South-eastern Asia,2021-01-01,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5312,ha,342484.0
520230,South-eastern Asia,2021-01-01,"Cinnamon and cinnamon-tree flowers, raw",5312,ha,216405.0
520233,South-eastern Asia,2021-01-01,"Cloves (whole stems), raw",5312,ha,574803.0
520236,South-eastern Asia,2021-01-01,Cocoa beans,5312,ha,1540931.0
520239,South-eastern Asia,2021-01-01,"Coconuts, in shell",5312,ha,6913482.0
520242,South-eastern Asia,2021-01-01,"Coffee, green",5312,ha,2183649.0
