,decade,Area,Item,value
10625,2010-01-01,Northern Africa,Asparagus,1674.152
10626,2010-01-01,Northern Africa,Avocados,41702.815
10627,2010-01-01,Northern Africa,Bananas,2364882.0579999997
10628,2010-01-01,Northern Africa,Barley,4129334.652
10629,2010-01-01,Northern Africa,"Beans, dry",120642.67
10630,2010-01-01,Northern Africa,Blueberries,68.543
10631,2010-01-01,Northern Africa,"Broad beans and horse beans, dry",522079.17300000007
10632,2010-01-01,Northern Africa,"Broad beans and horse beans, green",717820.691
10633,2010-01-01,Northern Africa,Cabbages,756839.755
10634,2010-01-01,Northern Africa,Canary seed,91.16
10635,2010-01-01,Northern Africa,Carrots and turnips,1349596.184
10636,2010-01-01,Northern Africa,"Cassava, fresh",10510.0
10637,2010-01-01,Northern Africa,Castor oil seeds,1154.9209999999998
10638,2010-01-01,Northern Africa,Cauliflowers and broccoli,373675.094
10639,2010-01-01,Northern Africa,Cereals n.e.c.,34254.161
10640,2010-01-01,Northern Africa,Cherries,25786.11
10641,2010-01-01,Northern Africa,"Chick peas, dry",115828.329
10642,2010-01-01,Northern Africa,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",126767.182
10643,2010-01-01,Northern Africa,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1849119.375
10644,2010-01-01,Northern Africa,"Corn, all",7667184.3379999995
10645,2010-01-01,Northern Africa,"Cotton lint, ginned",188642.0
10646,2010-01-01,Northern Africa,Cotton seed,216463.114
10647,2010-01-01,Northern Africa,Cottonseed oil,30588.087
10648,2010-01-01,Northern Africa,"Cow peas, dry",103315.503
10649,2010-01-01,Northern Africa,Cranberries,187.63799999999998
10650,2010-01-01,Northern Africa,Cucumbers and gherkins,960911.017
10651,2010-01-01,Northern Africa,Dates,3357765.9359999998
10652,2010-01-01,Northern Africa,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",5068.494000000001
10653,2010-01-01,Northern Africa,"Fibre Crops, Fibre Equivalent",370656.05100000004
10654,2010-01-01,Northern Africa,Figs,463400.63600000006
10655,2010-01-01,Northern Africa,"Flax, processed but not spun",8147.37
10656,2010-01-01,Northern Africa,Grapes,2638758.3850000002
10657,2010-01-01,Northern Africa,Green garlic,479923.47199999995
10658,2010-01-01,Northern Africa,Groundnut oil,208136.63799999998
10659,2010-01-01,Northern Africa,"Groundnuts, excluding shelled",1951662.5
10660,2010-01-01,Northern Africa,"Hazelnuts, in shell",44.08
10661,2010-01-01,Northern Africa,"Jute, raw or retted",2956.094
10662,2010-01-01,Northern Africa,Kiwi fruit,32.459
10663,2010-01-01,Northern Africa,Lemons and limes,769782.332
10664,2010-01-01,Northern Africa,"Lentils, dry",46721.592
10665,2010-01-01,Northern Africa,Lettuce and chicory,166022.252
10666,2010-01-01,Northern Africa,Linseed,11024.937
10667,2010-01-01,Northern Africa,Locust beans (carobs),25919.579999999998
10668,2010-01-01,Northern Africa,Lupins,54886.616
10669,2010-01-01,Northern Africa,"Mangoes, guavas and mangosteens",1727626.348
10670,2010-01-01,Northern Africa,Margarine and shortening,150223.053
10671,2010-01-01,Northern Africa,Melonseed,64500.0
10672,2010-01-01,Northern Africa,Millet,1053004.935
10673,2010-01-01,Northern Africa,Molasses,1288700.0
10674,2010-01-01,Northern Africa,Mushrooms and truffles,3611.222
10675,2010-01-01,Northern Africa,Natural honey,20546.435999999998
10676,2010-01-01,Northern Africa,Oats,129120.38499999998
10677,2010-01-01,Northern Africa,Oil of linseed,5882.808
10678,2010-01-01,Northern Africa,Oil of maize,773.008
10679,2010-01-01,Northern Africa,Oil of palm kernel,0.0
10680,2010-01-01,Northern Africa,Oil of sesame seed,36562.795
10681,2010-01-01,Northern Africa,Okra,352075.32800000004
10682,2010-01-01,Northern Africa,Olive oil,446610.0
10683,2010-01-01,Northern Africa,Olives,3832950.4
10684,2010-01-01,Northern Africa,"Onions and shallots, dry (excluding dehydrated)",6427579.494000001
10685,2010-01-01,Northern Africa,"Onions and shallots, green",347407.497
10686,2010-01-01,Northern Africa,Oranges,5197940.05
10687,2010-01-01,Northern Africa,Papayas,1221.246
10688,2010-01-01,Northern Africa,Peaches and nectarines,745645.886
10689,2010-01-01,Northern Africa,Pears,363223.484
10690,2010-01-01,Northern Africa,"Peas, dry",50909.477999999996
10691,2010-01-01,Northern Africa,"Peas, green",517339.94399999996
10692,2010-01-01,Northern Africa,"Peppermint, spearmint",85419.15
10693,2010-01-01,Northern Africa,Pineapples,4350.6720000000005
10694,2010-01-01,Northern Africa,"Pistachios, in shell",2651.6259999999997
10695,2010-01-01,Northern Africa,Plums and sloes,309021.15099999995
10696,2010-01-01,Northern Africa,Pomelos and grapefruits,314434.121
10697,2010-01-01,Northern Africa,Potatoes,11964027.412999999
10698,2010-01-01,Northern Africa,"Pumpkins, squash and gourds",1152368.3129999998
10699,2010-01-01,Northern Africa,"Pyrethrum, dried flowers",348.044
10700,2010-01-01,Northern Africa,Quinces,58666.257
10701,2010-01-01,Northern Africa,Rape or colza seed,29248.85
10702,2010-01-01,Northern Africa,"Rapeseed or canola oil, crude",8235.35
10703,2010-01-01,Northern Africa,Raspberries,291.98199999999997
10704,2010-01-01,Northern Africa,Raw silk (not thrown),1.1
10705,2010-01-01,Northern Africa,Rice,5090463.5879999995
10706,2010-01-01,Northern Africa,Rye,94968.318
10707,2010-01-01,Northern Africa,"Safflower-seed oil, crude",5.189
10708,2010-01-01,Northern Africa,"Seed cotton, unginned",483630.98099999997
10709,2010-01-01,Northern Africa,Sesame seed,628862.1769999999
10710,2010-01-01,Northern Africa,"Sisal, raw",1639.782
10711,2010-01-01,Northern Africa,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",16829.110999999997
10712,2010-01-01,Northern Africa,Sorghum,5052334.740999999
10713,2010-01-01,Northern Africa,Soya bean oil,456195.142
10714,2010-01-01,Northern Africa,Soya beans,39340.9
10715,2010-01-01,Northern Africa,Spinach,38624.344
10716,2010-01-01,Northern Africa,Strawberries,491258.391
10717,2010-01-01,Northern Africa,String beans,150677.351
10718,2010-01-01,Northern Africa,Sugar beet,13446273.837000001
10719,2010-01-01,Northern Africa,Sugar cane,22368280.459
10720,2010-01-01,Northern Africa,Sunflower seed,156806.117
10721,2010-01-01,Northern Africa,"Sunflower-seed oil, crude",73180.318
10722,2010-01-01,Northern Africa,Sweet potatoes,639835.5769999999
10723,2010-01-01,Northern Africa,"Tangerines, mandarins, clementines",2231948.831
10724,2010-01-01,Northern Africa,Taro,112169.4
10725,2010-01-01,Northern Africa,Tomatoes,12201998.052
10726,2010-01-01,Northern Africa,Triticale,27019.5
10727,2010-01-01,Northern Africa,Unmanufactured tobacco,14026.462
10728,2010-01-01,Northern Africa,Vetches,12426.962
10729,2010-01-01,Northern Africa,"Walnuts, in shell",35113.226
10730,2010-01-01,Northern Africa,Watermelons,4867801.786
10731,2010-01-01,Northern Africa,Wheat,19165230.058000002
10732,2010-01-01,Northern Africa,Wine,94493.155
10733,2010-01-01,Northern Africa,Yams,159754.822
10734,2010-01-01,Northern America,"Almonds, in shell",1659427.6
10735,2010-01-01,Northern America,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",11585.35
10736,2010-01-01,Northern America,Apples,5121137.146
10737,2010-01-01,Northern America,Apricots,51870.2
10738,2010-01-01,Northern America,Artichokes,43670.1
10739,2010-01-01,Northern America,Asparagus,43474.2
10740,2010-01-01,Northern America,Avocados,174175.356
10741,2010-01-01,Northern America,Bananas,5481.777
10742,2010-01-01,Northern America,Barley,12464884.0
10743,2010-01-01,Northern America,"Beans, dry",1484389.0
10744,2010-01-01,Northern America,Blueberries,395206.2
10745,2010-01-01,Northern America,"Broad beans and horse beans, dry",0.0
10746,2010-01-01,Northern America,"Broad beans and horse beans, green",43932.822
10747,2010-01-01,Northern America,Buckwheat,85992.746
10748,2010-01-01,Northern America,Cabbages,1145195.0
10749,2010-01-01,Northern America,Canary seed,146420.0
10750,2010-01-01,Northern America,Carrots and turnips,1799916.0
10751,2010-01-01,Northern America,Cauliflowers and broccoli,1316113.4
10752,2010-01-01,Northern America,Cherries,343230.4
10753,2010-01-01,Northern America,"Chick peas, dry",365710.3
10754,2010-01-01,Northern America,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",898998.2
10755,2010-01-01,Northern America,"Coffee, green",2881.7
10756,2010-01-01,Northern America,"Corn, all",362126144.3
10757,2010-01-01,Northern America,"Cotton lint, ginned",3690435.0
10758,2010-01-01,Northern America,Cotton seed,4887194.0
10759,2010-01-01,Northern America,Cottonseed oil,290500.462
10760,2010-01-01,Northern America,"Cow peas, dry",22466.2
10761,2010-01-01,Northern America,Cranberries,515415.9
10762,2010-01-01,Northern America,Cucumbers and gherkins,842411.2
10763,2010-01-01,Northern America,Currants,0.0
10764,2010-01-01,Northern America,Dates,34401.316000000006
10765,2010-01-01,Northern America,"Fibre Crops, Fibre Equivalent",7267217.637
10766,2010-01-01,Northern America,Figs,30675.0
10767,2010-01-01,Northern America,"Ginger, raw",718.134
10768,2010-01-01,Northern America,Grapes,7019513.779000001
10769,2010-01-01,Northern America,Green garlic,197603.2
10770,2010-01-01,Northern America,Groundnut oil,100350.0
10771,2010-01-01,Northern America,"Groundnuts, excluding shelled",2440380.0
10772,2010-01-01,Northern America,"Hazelnuts, in shell",35346.9
10773,2010-01-01,Northern America,Hop cones,37299.4
10774,2010-01-01,Northern America,Kiwi fruit,28798.870000000003
10775,2010-01-01,Northern America,Lemons and limes,827654.0
10776,2010-01-01,Northern America,"Lentils, dry",2524838.5
10777,2010-01-01,Northern America,Lettuce and chicory,4112988.9
10778,2010-01-01,Northern America,Linseed,755300.3
10779,2010-01-01,Northern America,"Mangoes, guavas and mangosteens",851.9590000000001
10780,2010-01-01,Northern America,Margarine and shortening,4013259.8439999996
10781,2010-01-01,Northern America,Millet,290296.0
10782,2010-01-01,Northern America,Mixed grain,185180.0
10783,2010-01-01,Northern America,Molasses,2236900.0
10784,2010-01-01,Northern America,Mushrooms and truffles,528111.2
10785,2010-01-01,Northern America,Mustard seed,178662.0
10786,2010-01-01,Northern America,Natural honey,111214.508
10787,2010-01-01,Northern America,Oats,4270653.0
10788,2010-01-01,Northern America,Oil of linseed,106470.0
10789,2010-01-01,Northern America,Oil of maize,1359130.201
10790,2010-01-01,Northern America,Okra,10021.783
10791,2010-01-01,Northern America,Olive oil,10830.0
10792,2010-01-01,Northern America,Olives,132040.8
10793,2010-01-01,Northern America,"Onions and shallots, dry (excluding dehydrated)",3591653.1
10794,2010-01-01,Northern America,Oranges,6182551.4
10795,2010-01-01,Northern America,Papayas,10363.631
10796,2010-01-01,Northern America,Peaches and nectarines,965512.2
10797,2010-01-01,Northern America,Pears,750721.628
10798,2010-01-01,Northern America,"Peas, dry",4395236.1
10799,2010-01-01,Northern America,"Peas, green",353188.6
10800,2010-01-01,Northern America,Pineapples,172453.403
10801,2010-01-01,Northern America,"Pistachios, in shell",274522.204
10802,2010-01-01,Northern America,Plums and sloes,409121.3
10803,2010-01-01,Northern America,Pomelos and grapefruits,871277.0
10804,2010-01-01,Northern America,Potatoes,25412445.5
10805,2010-01-01,Northern America,"Pumpkins, squash and gourds",905583.9
10806,2010-01-01,Northern America,Rape or colza seed,18850572.4
10807,2010-01-01,Northern America,"Rapeseed or canola oil, crude",4105367.9
10808,2010-01-01,Northern America,Raspberries,106651.523
10809,2010-01-01,Northern America,Rice,9270543.0
10810,2010-01-01,Northern America,Rye,504137.9
10811,2010-01-01,Northern America,Safflower seed,91712.0
10812,2010-01-01,Northern America,"Safflower-seed oil, crude",31301.112
10813,2010-01-01,Northern America,"Seed cotton, unginned",10137340.865
10814,2010-01-01,Northern America,Sorghum,9592584.0
10815,2010-01-01,Northern America,Sour cherries,117630.379
10816,2010-01-01,Northern America,Soya bean oil,10090069.6
10817,2010-01-01,Northern America,Soya beans,107687397.0
10818,2010-01-01,Northern America,Spinach,364116.5
10819,2010-01-01,Northern America,Strawberries,1318206.6
10820,2010-01-01,Northern America,String beans,836188.2
10821,2010-01-01,Northern America,Sugar beet,30651662.6
10822,2010-01-01,Northern America,Sugar cane,28481342.0
10823,2010-01-01,Northern America,Sunflower seed,1125383.0
10824,2010-01-01,Northern America,"Sunflower-seed oil, crude",216530.0
10825,2010-01-01,Northern America,Sweet potatoes,1311874.2
10826,2010-01-01,Northern America,Tallow,3990971.6619999995
10827,2010-01-01,Northern America,"Tangerines, mandarins, clementines",739970.2
10828,2010-01-01,Northern America,Taro,1573.5059999999999
10829,2010-01-01,Northern America,Tomatoes,13885556.4
10830,2010-01-01,Northern America,Triticale,44220.0
10831,2010-01-01,Northern America,Unmanufactured tobacco,334032.0
10832,2010-01-01,Northern America,"Walnuts, in shell",529328.918
10833,2010-01-01,Northern America,Watermelons,1725154.6
10834,2010-01-01,Northern America,Wheat,85739865.2
10835,2010-01-01,Northern America,"Whey, condensed",47385.7
10836,2010-01-01,Northern America,"Whey, dry",489981.319
10837,2010-01-01,Northern America,Wine,2866181.237
10838,2010-01-01,Northern Europe,"Almonds, in shell",0.0
10839,2010-01-01,Northern Europe,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",3274.20125
10840,2010-01-01,Northern Europe,Apples,581303.8910000001
10841,2010-01-01,Northern Europe,Apricots,0.0
10842,2010-01-01,Northern Europe,Artichokes,31.0
10843,2010-01-01,Northern Europe,Asparagus,5820.097
10844,2010-01-01,Northern Europe,Avocados,0.0
10845,2010-01-01,Northern Europe,Bananas,0.0
10846,2010-01-01,Northern Europe,Barley,16768522.2
10847,2010-01-01,Northern Europe,"Beans, dry",150704.5
10848,2010-01-01,Northern Europe,Blueberries,922.3
10849,2010-01-01,Northern Europe,"Broad beans and horse beans, dry",610003.637
10850,2010-01-01,Northern Europe,"Broad beans and horse beans, green",21758.423000000003
10851,2010-01-01,Northern Europe,Buckwheat,46428.875
10852,2010-01-01,Northern Europe,Cabbages,556081.366
10853,2010-01-01,Northern Europe,Carrots and turnips,1277102.6949999998
10854,2010-01-01,Northern Europe,Cauliflowers and broccoli,206921.142
10855,2010-01-01,Northern Europe,Cereals n.e.c.,17254.503
10856,2010-01-01,Northern Europe,Cherries,5550.9
10857,2010-01-01,Northern Europe,"Chestnuts, in shell",0.0
10858,2010-01-01,Northern Europe,"Chick peas, dry",0.0
10859,2010-01-01,Northern Europe,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",22516.39
10860,2010-01-01,Northern Europe,Coconut oil,918.35
10861,2010-01-01,Northern Europe,"Corn, all",137931.7
10862,2010-01-01,Northern Europe,Cotton seed,0.0
10863,2010-01-01,Northern Europe,Cottonseed oil,0.0
10864,2010-01-01,Northern Europe,Cranberries,484.245
10865,2010-01-01,Northern Europe,Cucumbers and gherkins,223320.1
10866,2010-01-01,Northern Europe,Currants,27070.6
10867,2010-01-01,Northern Europe,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",100.5
10868,2010-01-01,Northern Europe,"Fibre Crops, Fibre Equivalent",15943.798
10869,2010-01-01,Northern Europe,Figs,0.0
10870,2010-01-01,Northern Europe,"Flax, processed but not spun",14813.798
10871,2010-01-01,Northern Europe,Gooseberries,2865.772
10872,2010-01-01,Northern Europe,Grapes,598.864
10873,2010-01-01,Northern Europe,Green garlic,2340.8
10874,2010-01-01,Northern Europe,Groundnut oil,691.729
10875,2010-01-01,Northern Europe,"Hazelnuts, in shell",3.694
10876,2010-01-01,Northern Europe,Hop cones,786.9100000000001
10877,2010-01-01,Northern Europe,Kiwi fruit,0.0
10878,2010-01-01,Northern Europe,Lemons and limes,0.0
10879,2010-01-01,Northern Europe,Lettuce and chicory,209191.27
10880,2010-01-01,Northern Europe,Linseed,61658.013
10881,2010-01-01,Northern Europe,Lupins,4611.6
10882,2010-01-01,Northern Europe,Margarine and shortening,659527.0939999999
10883,2010-01-01,Northern Europe,Mixed grain,215069.3
10884,2010-01-01,Northern Europe,Molasses,462403.99199999997
10885,2010-01-01,Northern Europe,Mushrooms and truffles,172941.034
10886,2010-01-01,Northern Europe,Mustard seed,526.075
10887,2010-01-01,Northern Europe,Natural honey,21448.469
10888,2010-01-01,Northern Europe,Oats,3596889.8
10889,2010-01-01,Northern Europe,Oil of linseed,12722.292
10890,2010-01-01,Northern Europe,Oil of maize,26597.985999999997
10891,2010-01-01,Northern Europe,Oil of palm kernel,0.0
10892,2010-01-01,Northern Europe,Oil of sesame seed,749.642
10893,2010-01-01,Northern Europe,Olives,0.0
10894,2010-01-01,Northern Europe,"Onions and shallots, dry (excluding dehydrated)",545515.293
10895,2010-01-01,Northern Europe,"Onions and shallots, green",40908.321
10896,2010-01-01,Northern Europe,Oranges,0.0
10897,2010-01-01,Northern Europe,Peaches and nectarines,0.0
10898,2010-01-01,Northern Europe,Pears,41670.6
10899,2010-01-01,Northern Europe,"Peas, dry",467060.82300000003
10900,2010-01-01,Northern Europe,"Peas, green",259436.644
10901,2010-01-01,Northern Europe,Plums and sloes,13422.1
10902,2010-01-01,Northern Europe,Pomelos and grapefruits,0.0
10903,2010-01-01,Northern Europe,Potatoes,10501457.711
10904,2010-01-01,Northern Europe,"Pumpkins, squash and gourds",9455.233
10905,2010-01-01,Northern Europe,Quinces,474.375
10906,2010-01-01,Northern Europe,Rape or colza seed,4262050.9
10907,2010-01-01,Northern Europe,"Rapeseed or canola oil, crude",1344787.7820000001
10908,2010-01-01,Northern Europe,Raspberries,22800.9
10909,2010-01-01,Northern Europe,Rice,0.0
10910,2010-01-01,Northern Europe,Rye,1118777.91
10911,2010-01-01,Northern Europe,"Safflower-seed oil, crude",882.15
10912,2010-01-01,Northern Europe,Sorghum,0.0
10913,2010-01-01,Northern Europe,Sour cherries,4984.7
10914,2010-01-01,Northern Europe,Soya bean oil,219059.365
10915,2010-01-01,Northern Europe,Soya beans,2880.0
10916,2010-01-01,Northern Europe,Spinach,3362.5
10917,2010-01-01,Northern Europe,Strawberries,170845.4
10918,2010-01-01,Northern Europe,Sugar beet,13441174.359000001
10919,2010-01-01,Northern Europe,Sunflower seed,0.0
10920,2010-01-01,Northern Europe,"Sunflower-seed oil, crude",12561.628
10921,2010-01-01,Northern Europe,Tallow,246034.873
10922,2010-01-01,Northern Europe,"Tangerines, mandarins, clementines",0.0
10923,2010-01-01,Northern Europe,Tomatoes,192083.60700000002
10924,2010-01-01,Northern Europe,Triticale,678281.7
10925,2010-01-01,Northern Europe,"True hemp, raw or retted",5650.0
10926,2010-01-01,Northern Europe,Unmanufactured tobacco,0.0
10927,2010-01-01,Northern Europe,Vetches,3107.875
10928,2010-01-01,Northern Europe,"Walnuts, in shell",0.0
10929,2010-01-01,Northern Europe,Watermelons,0.0
10930,2010-01-01,Northern Europe,Wheat,29072664.9
10931,2010-01-01,Northern Europe,"Whey, condensed",60887.884
10932,2010-01-01,Northern Europe,"Whey, dry",273712.02
10933,2010-01-01,Northern Europe,Wine,8703.632000000001
10934,2010-01-01,Polynesia,Avocados,1441.412
10935,2010-01-01,Polynesia,Bananas,24620.516
10936,2010-01-01,Polynesia,Cabbages,1217.434
10937,2010-01-01,Polynesia,Carrots and turnips,239.62199999999999
10938,2010-01-01,Polynesia,"Cassava, fresh",11970.908
10939,2010-01-01,Polynesia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",172.379
10940,2010-01-01,Polynesia,Cocoa beans,467.771
